,Device,Market,SubMarket,Spendings,DevSpends,MarketSpends,SubMarketSpends,Cogs,Cogs_1,Cogs_2,Revenue,Revenue_1,Revenue_2,Ebitda,Ebitda_1,Ebitda_2,Value
4813,Analog Application Specific IC,Automotive,Auto Infotainment,2409.791,1969197.965,603571.229,114494.20500000002,35329.87,30705.72,27785.22,41185.7,36458.6,31964.9,4882.3,4645.5,2007.6,108.02048643393816
4816,Analog Application Specific IC,Automotive,Auto Powertrain,1820.705,1336573.653,385420.962,41812.2,30300.97,27218.0,24816.38,36134.8,32955.1,29940.4,4138.1,4443.8,3754.1,283.17014121707723
4817,Analog Application Specific IC,Automotive,Auto Powertrain,1637.952,1263610.429,375435.146,39377.66,30171.85,30300.97,27218.0,35392.3,36134.8,32955.1,3684.1,4138.1,4443.8,276.6125584055464
4818,Analog Application Specific IC,Automotive,Auto Powertrain,1350.0320000000002,1368492.046,364683.863,32221.900000000005,27785.22,30171.85,30300.97,31964.9,35392.3,36134.8,2007.6,3684.1,4138.1,281.19175844846905
4819,Analog Application Specific IC,Automotive,Auto Powertrain,1558.764,1733267.025,486765.422,38737.14,30705.72,27785.22,30171.85,36458.6,31964.9,35392.3,4645.5,2007.6,3684.1,301.75
4820,Analog Application Specific IC,Automotive,Auto Powertrain,1922.516,1969197.965,603571.229,47469.32,35329.87,30705.72,27785.22,41185.7,36458.6,31964.9,4882.3,4645.5,2007.6,315.98976031552183
4823,Analog Application Specific IC,Automotive,Other Auto & Aftermarket,5217.558,1336573.653,385420.962,244253.607,30300.97,27218.0,24816.38,36134.8,32955.1,29940.4,4138.1,4443.8,3754.1,244.943835653014
4824,Analog Application Specific IC,Automotive,Other Auto & Aftermarket,4824.804,1263610.429,375435.146,240508.788,30171.85,30300.97,27218.0,35392.3,36134.8,32955.1,3684.1,4138.1,4443.8,231.4082652029525
4825,Analog Application Specific IC,Automotive,Other Auto & Aftermarket,4827.28,1368492.046,364683.863,239774.574,27785.22,30171.85,30300.97,31964.9,35392.3,36134.8,2007.6,3684.1,4138.1,226.44226653876737
4826,Analog Application Specific IC,Automotive,Other Auto & Aftermarket,6033.141,1733267.025,486765.422,321378.291,30705.72,27785.22,30171.85,36458.6,31964.9,35392.3,4645.5,2007.6,3684.1,286.9794999999999
4827,Analog Application Specific IC,Automotive,Other Auto & Aftermarket,7324.41,1969197.965,603571.229,392057.718,35329.87,30705.72,27785.22,41185.7,36458.6,31964.9,4882.3,4645.5,2007.6,256.9189677340963
4830,Analog Application Specific IC,Industrial,Other Industrial,1852.706,1336573.653,744408.882,537753.4349999999,30300.97,27218.0,24816.38,36134.8,32955.1,29940.4,4138.1,4443.8,3754.1,7.758746803440871
4831,Analog Application Specific IC,Industrial,Other Industrial,1696.4689999999998,1263610.429,694336.713,499930.428,30171.85,30300.97,27218.0,35392.3,36134.8,32955.1,3684.1,4138.1,4443.8,7.765144916126792
4832,Analog Application Specific IC,Industrial,Other Industrial,1768.073,1368492.046,715358.27,522714.498,27785.22,30171.85,30300.97,31964.9,35392.3,36134.8,2007.6,3684.1,4138.1,8.3936
4833,Analog Application Specific IC,Industrial,Other Industrial,2139.697,1733267.025,898036.093,664308.393,30705.72,27785.22,30171.85,36458.6,31964.9,35392.3,4645.5,2007.6,3684.1,9.991599999999998
4834,Analog Application Specific IC,Industrial,Other Industrial,2505.149,1969197.965,1010453.11,749997.384,35329.87,30705.72,27785.22,41185.7,36458.6,31964.9,4882.3,4645.5,2007.6,9.412399999999998
4837,Data Converters,Automotive,Auto ADAS,100.352,167391.241,385420.962,23829.39,30300.97,27218.0,24816.38,36134.8,32955.1,29940.4,4138.1,4443.8,3754.1,6.756838027059274
4838,Data Converters,Automotive,Auto ADAS,125.704,156523.044,375435.146,24618.888000000003,30171.85,30300.97,27218.0,35392.3,36134.8,32955.1,3684.1,4138.1,4443.8,8.670858974516689
4839,Data Converters,Automotive,Auto ADAS,128.776,154996.351,364683.863,26768.844,27785.22,30171.85,30300.97,31964.9,35392.3,36134.8,2007.6,3684.1,4138.1,9.803
4840,Data Converters,Automotive,Auto ADAS,285.899,213571.909,486765.422,39171.096,30705.72,27785.22,30171.85,36458.6,31964.9,35392.3,4645.5,2007.6,3684.1,16.775046405028064
4841,Data Converters,Automotive,Auto ADAS,357.818,241131.863,603571.229,49549.986,35329.87,30705.72,27785.22,41185.7,36458.6,31964.9,4882.3,4645.5,2007.6,17.9171
4844,Data Converters,Automotive,Auto Infotainment,114.893,167391.241,385420.962,75525.765,30300.97,27218.0,24816.38,36134.8,32955.1,29940.4,4138.1,4443.8,3754.1,5.276929698228317
4845,Data Converters,Automotive,Auto Infotainment,115.658,156523.044,375435.146,70929.81,30171.85,30300.97,27218.0,35392.3,36134.8,32955.1,3684.1,4138.1,4443.8,5.306474892833824
4846,Data Converters,Automotive,Auto Infotainment,93.161,154996.351,364683.863,65918.545,27785.22,30171.85,30300.97,31964.9,35392.3,36134.8,2007.6,3684.1,4138.1,4.9019
4847,Data Converters,Automotive,Auto Infotainment,154.793,213571.909,486765.422,87478.895,30705.72,27785.22,30171.85,36458.6,31964.9,35392.3,4645.5,2007.6,3684.1,7.257120075465227
4848,Data Converters,Automotive,Auto Infotainment,173.757,241131.863,603571.229,114494.20500000002,35329.87,30705.72,27785.22,41185.7,36458.6,31964.9,4882.3,4645.5,2007.6,7.209199999999999
4851,Data Converters,Automotive,Other Auto & Aftermarket,122.402,167391.241,385420.962,244253.607,30300.97,27218.0,24816.38,36134.8,32955.1,29940.4,4138.1,4443.8,3754.1,5.466830766979583
4852,Data Converters,Automotive,Other Auto & Aftermarket,143.769,156523.044,375435.146,240508.788,30171.85,30300.97,27218.0,35392.3,36134.8,32955.1,3684.1,4138.1,4443.8,6.710068251842881
4853,Data Converters,Automotive,Other Auto & Aftermarket,126.215,154996.351,364683.863,239774.574,27785.22,30171.85,30300.97,31964.9,35392.3,36134.8,2007.6,3684.1,4138.1,6.343599999999999
4854,Data Converters,Automotive,Other Auto & Aftermarket,239.951,213571.909,486765.422,321378.291,30705.72,27785.22,30171.85,36458.6,31964.9,35392.3,4645.5,2007.6,3684.1,10.848930011535558
4855,Data Converters,Automotive,Other Auto & Aftermarket,267.644,241131.863,603571.229,392057.718,35329.87,30705.72,27785.22,41185.7,36458.6,31964.9,4882.3,4645.5,2007.6,9.8904
4858,Data Converters,Industrial,Other Industrial,654.53,167391.241,744408.882,537753.4349999999,30300.97,27218.0,24816.38,36134.8,32955.1,29940.4,4138.1,4443.8,3754.1,0.7141885069679119
4859,Data Converters,Industrial,Other Industrial,608.545,156523.044,694336.713,499930.428,30171.85,30300.97,27218.0,35392.3,36134.8,32955.1,3684.1,4138.1,4443.8,0.7016896161359061
4860,Data Converters,Industrial,Other Industrial,598.6619999999999,154996.351,715358.27,522714.498,27785.22,30171.85,30300.97,31964.9,35392.3,36134.8,2007.6,3684.1,4138.1,0.7352999999999998
4861,Data Converters,Industrial,Other Industrial,990.197,213571.909,898036.093,664308.393,30705.72,27785.22,30171.85,36458.6,31964.9,35392.3,4645.5,2007.6,3684.1,1.5915
4862,Data Converters,Industrial,Other Industrial,1105.668,241131.863,1010453.11,749997.384,35329.87,30705.72,27785.22,41185.7,36458.6,31964.9,4882.3,4645.5,2007.6,1.4642
4865,Interface,Automotive,Auto Powertrain,86.971,155621.654,385420.962,41812.2,30300.97,27218.0,24816.38,36134.8,32955.1,29940.4,4138.1,4443.8,3754.1,24.207483346187217
4866,Interface,Automotive,Auto Powertrain,103.893,148452.552,375435.146,39377.66,30171.85,30300.97,27218.0,35392.3,36134.8,32955.1,3684.1,4138.1,4443.8,27.679382772283745
4867,Interface,Automotive,Auto Powertrain,76.999,158114.629,364683.863,32221.900000000005,27785.22,30171.85,30300.97,31964.9,35392.3,36134.8,2007.6,3684.1,4138.1,29.71041449157737
4868,Interface,Automotive,Auto Powertrain,111.0,194289.837,486765.422,38737.14,30705.72,27785.22,30171.85,36458.6,31964.9,35392.3,4645.5,2007.6,3684.1,38.61118486496942
4869,Interface,Automotive,Auto Powertrain,126.0,217039.34,603571.229,47469.32,35329.87,30705.72,27785.22,41185.7,36458.6,31964.9,4882.3,4645.5,2007.6,42.71951206267652
4872,Interface,Automotive,Other Auto & Aftermarket,180.49,155621.654,385420.962,244253.607,30300.97,27218.0,24816.38,36134.8,32955.1,29940.4,4138.1,4443.8,3754.1,4.837016653812783
4873,Interface,Automotive,Other Auto & Aftermarket,246.857,148452.552,375435.146,240508.788,30171.85,30300.97,27218.0,35392.3,36134.8,32955.1,3684.1,4138.1,4443.8,5.761017227716258
4874,Interface,Automotive,Other Auto & Aftermarket,262.001,158114.629,364683.863,239774.574,27785.22,30171.85,30300.97,31964.9,35392.3,36134.8,2007.6,3684.1,4138.1,5.035185508422625
4875,Interface,Automotive,Other Auto & Aftermarket,436.0,194289.837,486765.422,321378.291,30705.72,27785.22,30171.85,36458.6,31964.9,35392.3,4645.5,2007.6,3684.1,6.8860151350305845
4876,Interface,Automotive,Other Auto & Aftermarket,538.998,217039.34,603571.229,392057.718,35329.87,30705.72,27785.22,41185.7,36458.6,31964.9,4882.3,4645.5,2007.6,5.859987937323486
4879,Interface,Industrial,Other Industrial,1010.663,155621.654,744408.882,537753.4349999999,30300.97,27218.0,24816.38,36134.8,32955.1,29940.4,4138.1,4443.8,3754.1,5.581100000000001
4880,Interface,Industrial,Other Industrial,947.151,148452.552,694336.713,499930.428,30171.85,30300.97,27218.0,35392.3,36134.8,32955.1,3684.1,4138.1,4443.8,5.5200000000000005
4881,Interface,Industrial,Other Industrial,1003.003,158114.629,715358.27,522714.498,27785.22,30171.85,30300.97,31964.9,35392.3,36134.8,2007.6,3684.1,4138.1,5.956999999999999
4882,Interface,Industrial,Other Industrial,1156.998,194289.837,898036.093,664308.393,30705.72,27785.22,30171.85,36458.6,31964.9,35392.3,4645.5,2007.6,3684.1,6.9127
4883,Interface,Industrial,Other Industrial,1260.002,217039.34,1010453.11,749997.384,35329.87,30705.72,27785.22,41185.7,36458.6,31964.9,4882.3,4645.5,2007.6,6.549261549160762
4886,Voltage Regulator/Reference,Automotive,Auto ADAS,32.026,426191.674,385420.962,23829.39,30300.97,27218.0,24816.38,36134.8,32955.1,29940.4,4138.1,4443.8,3754.1,2.157296802019621
4887,Voltage Regulator/Reference,Automotive,Auto ADAS,47.834,428609.532,375435.146,24618.888000000003,30171.85,30300.97,27218.0,35392.3,36134.8,32955.1,3684.1,4138.1,4443.8,3.063
4888,Voltage Regulator/Reference,Automotive,Auto ADAS,54.533,459595.802,364683.863,26768.844,27785.22,30171.85,30300.97,31964.9,35392.3,36134.8,2007.6,3684.1,4138.1,3.721804137024917
4889,Voltage Regulator/Reference,Automotive,Auto ADAS,92.993,592814.876,486765.422,39171.096,30705.72,27785.22,30171.85,36458.6,31964.9,35392.3,4645.5,2007.6,3684.1,5.184104171363785
4890,Voltage Regulator/Reference,Automotive,Auto ADAS,116.231,651481.707,603571.229,49549.986,35329.87,30705.72,27785.22,41185.7,36458.6,31964.9,4882.3,4645.5,2007.6,5.1418
4893,Voltage Regulator/Reference,Automotive,Auto Infotainment,192.716,426191.674,385420.962,75525.765,30300.97,27218.0,24816.38,36134.8,32955.1,29940.4,4138.1,4443.8,3754.1,8.662287159011061
4894,Voltage Regulator/Reference,Automotive,Auto Infotainment,238.812,428609.532,375435.146,70929.81,30171.85,30300.97,27218.0,35392.3,36134.8,32955.1,3684.1,4138.1,4443.8,9.9987
4895,Voltage Regulator/Reference,Automotive,Auto Infotainment,216.885,459595.802,364683.863,65918.545,27785.22,30171.85,30300.97,31964.9,35392.3,36134.8,2007.6,3684.1,4138.1,10.073711197578564
4896,Voltage Regulator/Reference,Automotive,Auto Infotainment,335.912,592814.876,486765.422,87478.895,30705.72,27785.22,30171.85,36458.6,31964.9,35392.3,4645.5,2007.6,3684.1,14.78021189282441
4897,Voltage Regulator/Reference,Automotive,Auto Infotainment,452.672,651481.707,603571.229,114494.20500000002,35329.87,30705.72,27785.22,41185.7,36458.6,31964.9,4882.3,4645.5,2007.6,16.3384
4900,Voltage Regulator/Reference,Automotive,Auto Powertrain,182.934,426191.674,385420.962,41812.2,30300.97,27218.0,24816.38,36134.8,32955.1,29940.4,4138.1,4443.8,3754.1,32.17735230023926
4901,Voltage Regulator/Reference,Automotive,Auto Powertrain,227.038,428609.532,375435.146,39377.66,30171.85,30300.97,27218.0,35392.3,36134.8,32955.1,3684.1,4138.1,4443.8,40.6841
4902,Voltage Regulator/Reference,Automotive,Auto Powertrain,184.064,459595.802,364683.863,32221.900000000005,27785.22,30171.85,30300.97,31964.9,35392.3,36134.8,2007.6,3684.1,4138.1,44.83014983159781
4903,Voltage Regulator/Reference,Automotive,Auto Powertrain,267.093,592814.876,486765.422,38737.14,30705.72,27785.22,30171.85,36458.6,31964.9,35392.3,4645.5,2007.6,3684.1,57.59134634059204
4904,Voltage Regulator/Reference,Automotive,Auto Powertrain,324.95,651481.707,603571.229,47469.32,35329.87,30705.72,27785.22,41185.7,36458.6,31964.9,4882.3,4645.5,2007.6,63.4875
4907,Voltage Regulator/Reference,Automotive,Other Auto & Aftermarket,539.761,426191.674,385420.962,244253.607,30300.97,27218.0,24816.38,36134.8,32955.1,29940.4,4138.1,4443.8,3754.1,24.461163738730058
4908,Voltage Regulator/Reference,Automotive,Other Auto & Aftermarket,718.761,428609.532,375435.146,240508.788,30171.85,30300.97,27218.0,35392.3,36134.8,32955.1,3684.1,4138.1,4443.8,30.959399999999995
4909,Voltage Regulator/Reference,Automotive,Other Auto & Aftermarket,721.367,459595.802,364683.863,239774.574,27785.22,30171.85,30300.97,31964.9,35392.3,36134.8,2007.6,3684.1,4138.1,31.337634833798703
4910,Voltage Regulator/Reference,Automotive,Other Auto & Aftermarket,1155.062,592814.876,486765.422,321378.291,30705.72,27785.22,30171.85,36458.6,31964.9,35392.3,4645.5,2007.6,3684.1,46.72273759521976
4911,Voltage Regulator/Reference,Automotive,Other Auto & Aftermarket,1431.267,651481.707,603571.229,392057.718,35329.87,30705.72,27785.22,41185.7,36458.6,31964.9,4882.3,4645.5,2007.6,42.3423
4914,Voltage Regulator/Reference,Industrial,Other Industrial,1633.035,426191.674,744408.882,537753.4349999999,30300.97,27218.0,24816.38,36134.8,32955.1,29940.4,4138.1,4443.8,3754.1,9.059463074566596
4915,Voltage Regulator/Reference,Industrial,Other Industrial,1531.967,428609.532,694336.713,499930.428,30171.85,30300.97,27218.0,35392.3,36134.8,32955.1,3684.1,4138.1,4443.8,8.950539517660335
4916,Voltage Regulator/Reference,Industrial,Other Industrial,1657.6,459595.802,715358.27,522714.498,27785.22,30171.85,30300.97,31964.9,35392.3,36134.8,2007.6,3684.1,4138.1,10.089036943519105
4917,Voltage Regulator/Reference,Industrial,Other Industrial,2011.997,592814.876,898036.093,664308.393,30705.72,27785.22,30171.85,36458.6,31964.9,35392.3,4645.5,2007.6,3684.1,11.7107
4918,Voltage Regulator/Reference,Industrial,Other Industrial,2248.93,651481.707,1010453.11,749997.384,35329.87,30705.72,27785.22,41185.7,36458.6,31964.9,4882.3,4645.5,2007.6,11.2841
4921,Amplifier/Comparator,Industrial,Military/Aerospace,206.914,172603.835,744408.882,47337.8,2081.46,2186.05,1973.7,,,,,,,0.7545999999999997
4922,Amplifier/Comparator,Industrial,Military/Aerospace,192.99,163733.518,694336.713,44272.36,2044.34,2081.46,2186.05,,,,,,,0.7252000000000001
4923,Amplifier/Comparator,Industrial,Military/Aerospace,171.478,163007.011,715358.27,40753.560000000005,1708.01,2044.34,2081.46,,,,,,,0.5120475683423771
4924,Amplifier/Comparator,Industrial,Military/Aerospace,218.258,212172.612,898036.093,49600.76,1887.85,1708.01,2044.34,,,,,,,0.5805999999999999
4925,Amplifier/Comparator,Industrial,Military/Aerospace,263.783,242620.053,1010453.11,56797.68,1986.13,1887.85,1708.01,,,,,,,0.6053999999999999
4928,Amplifier/Comparator,Industrial,Other Industrial,631.361,172603.835,744408.882,537753.4349999999,2081.46,2186.05,1973.7,,,,,,,0.2153999999999998
4929,Amplifier/Comparator,Industrial,Other Industrial,591.464,163733.518,694336.713,499930.428,2044.34,2081.46,2186.05,,,,,,,0.1854999999999999
4930,Amplifier/Comparator,Industrial,Other Industrial,593.2479999999999,163007.011,715358.27,522714.498,1708.01,2044.34,2081.46,,,,,,,0.2087786218900377
4931,Amplifier/Comparator,Industrial,Other Industrial,844.212,212172.612,898036.093,664308.393,1887.85,1708.01,2044.34,,,,,,,0.2618
4932,Amplifier/Comparator,Industrial,Other Industrial,944.739,242620.053,1010453.11,749997.384,1986.13,1887.85,1708.01,,,,,,,0.2482999999999998
4935,Amplifier/Comparator,Industrial,Power & Energy,200.53,172603.835,744408.882,59122.3,2081.46,2186.05,1973.7,,,,,,,0.2083999999999998
4936,Amplifier/Comparator,Industrial,Power & Energy,189.49,163733.518,694336.713,56477.645,2044.34,2081.46,2186.05,,,,,,,0.2499999999999998
4937,Amplifier/Comparator,Industrial,Power & Energy,195.081,163007.011,715358.27,58137.779,1708.01,2044.34,2081.46,,,,,,,0.2557738097675845
4938,Amplifier/Comparator,Industrial,Power & Energy,240.245,212172.612,898036.093,67325.066,1887.85,1708.01,2044.34,,,,,,,0.2933999999999997
4939,Amplifier/Comparator,Industrial,Power & Energy,257.635,242620.053,1010453.11,73245.44499999999,1986.13,1887.85,1708.01,,,,,,,0.2663999999999998
4942,Analog Application Specific IC,Industrial,Military/Aerospace,369.284,1336573.653,744408.882,47337.8,2081.46,2186.05,1973.7,,,,,,,1.3415
4943,Analog Application Specific IC,Industrial,Military/Aerospace,345.41,1263610.429,694336.713,44272.36,2044.34,2081.46,2186.05,,,,,,,1.295
4944,Analog Application Specific IC,Industrial,Military/Aerospace,332.377,1368492.046,715358.27,40753.560000000005,1708.01,2044.34,2081.46,,,,,,,0.9711353577280172
4945,Analog Application Specific IC,Industrial,Military/Aerospace,386.444,1733267.025,898036.093,49600.76,1887.85,1708.01,2044.34,,,,,,,1.1261
4946,Analog Application Specific IC,Industrial,Military/Aerospace,450.421,1969197.965,1010453.11,56797.68,1986.13,1887.85,1708.01,,,,,,,1.1842
4949,Analog Application Specific IC,Industrial,Other Industrial,1852.706,1336573.653,744408.882,537753.4349999999,2081.46,2186.05,1973.7,,,,,,,1.1037999999999997
4950,Analog Application Specific IC,Industrial,Other Industrial,1696.4689999999998,1263610.429,694336.713,499930.428,2044.34,2081.46,2186.05,,,,,,,0.9393
4951,Analog Application Specific IC,Industrial,Other Industrial,1768.073,1368492.046,715358.27,522714.498,1708.01,2044.34,2081.46,,,,,,,1.096139908975059
4952,Analog Application Specific IC,Industrial,Other Industrial,2139.697,1733267.025,898036.093,664308.393,1887.85,1708.01,2044.34,,,,,,,1.2948999999999995
4953,Analog Application Specific IC,Industrial,Other Industrial,2505.149,1969197.965,1010453.11,749997.384,1986.13,1887.85,1708.01,,,,,,,1.3230000000000002
4956,Analog Application Specific IC,Industrial,Power & Energy,537.0840000000001,1336573.653,744408.882,59122.3,2081.46,2186.05,1973.7,,,,,,,0.5553
4957,Analog Application Specific IC,Industrial,Power & Energy,516.9069999999999,1263610.429,694336.713,56477.645,2044.34,2081.46,2186.05,,,,,,,0.6856999999999998
4958,Analog Application Specific IC,Industrial,Power & Energy,525.744,1368492.046,715358.27,58137.779,1708.01,2044.34,2081.46,,,,,,,0.6793247332969231
4959,Analog Application Specific IC,Industrial,Power & Energy,578.8969999999999,1733267.025,898036.093,67325.066,1887.85,1708.01,2044.34,,,,,,,0.7808999999999998
4960,Analog Application Specific IC,Industrial,Power & Energy,646.449,1969197.965,1010453.11,73245.44499999999,1986.13,1887.85,1708.01,,,,,,,0.7736
4963,Data Converters,Industrial,Military/Aerospace,281.81,167391.241,744408.882,47337.8,2081.46,2186.05,1973.7,,,,,,,1.027117988023952
4964,Data Converters,Industrial,Military/Aerospace,265.199,156523.044,694336.713,44272.36,2044.34,2081.46,2186.05,,,,,,,0.9966999999999998
4965,Data Converters,Industrial,Military/Aerospace,237.204,154996.351,715358.27,40753.560000000005,1708.01,2044.34,2081.46,,,,,,,0.7085999999999999
4966,Data Converters,Industrial,Military/Aerospace,309.213,213571.909,898036.093,49600.76,1887.85,1708.01,2044.34,,,,,,,0.8753999999999997
4967,Data Converters,Industrial,Military/Aerospace,342.962,241131.863,1010453.11,56797.68,1986.13,1887.85,1708.01,,,,,,,0.9194
4970,Data Converters,Industrial,Other Industrial,654.53,167391.241,744408.882,537753.4349999999,2081.46,2186.05,1973.7,,,,,,,0.1015918882235527
4971,Data Converters,Industrial,Other Industrial,608.545,156523.044,694336.713,499930.428,2044.34,2081.46,2186.05,,,,,,,0.0848999999999998
4972,Data Converters,Industrial,Other Industrial,598.6619999999999,154996.351,715358.27,522714.498,1708.01,2044.34,2081.46,,,,,,,0.0959999999999997
4973,Data Converters,Industrial,Other Industrial,990.197,213571.909,898036.093,664308.393,1887.85,1708.01,2044.34,,,,,,,0.2062999999999999
