,Device,Market,SubMarket,Spendings,DevSpends,MarketSpends,SubMarketSpends,Cogs,Cogs_1,Cogs_2,Revenue,Revenue_1,Revenue_2,Ebitda,Ebitda_1,Ebitda_2,Value
6814,Voltage Regulator/Reference,Industrial,Military/Aerospace,214.104,128025.114,245502.837,32240.494,23394.0,22169.0,24339.0,34392.0,32637.0,36709.0,8696.0,7656.0,8592.0,4.859393192277464
6815,Voltage Regulator/Reference,Industrial,Military/Aerospace,237.775,138115.036,272578.716,36918.492,23825.0,23394.0,22169.0,35466.0,34392.0,32637.0,8274.0,8696.0,7656.0,6.18039093748442
6818,Voltage Regulator/Reference,Industrial,Other Industrial,385.091,101291.063,202444.977,37981.129,29046.0,28144.0,27677.0,41802.0,40534.0,39302.0,9018.0,8314.0,7718.0,55.62628463837181
6819,Voltage Regulator/Reference,Industrial,Other Industrial,380.097,99479.515,190906.584,37117.218,24339.0,29046.0,28144.0,36709.0,41802.0,40534.0,8592.0,9018.0,8314.0,47.18878365025819
6820,Voltage Regulator/Reference,Industrial,Other Industrial,396.664,103400.887,197047.823,38652.791,22169.0,24339.0,29046.0,32637.0,36709.0,41802.0,7656.0,8592.0,9018.0,50.7799
6821,Voltage Regulator/Reference,Industrial,Other Industrial,434.796,128025.114,245502.837,46251.69,23394.0,22169.0,24339.0,34392.0,32637.0,36709.0,8696.0,7656.0,8592.0,60.60531509553703
6822,Voltage Regulator/Reference,Industrial,Other Industrial,469.287,138115.036,272578.716,50064.362,23825.0,23394.0,22169.0,35466.0,34392.0,32637.0,8274.0,8696.0,7656.0,55.81171816139618
6825,Amplifier/Comparator,Industrial,Manufacturing Equipment,63.254,33009.633,202444.977,52627.04,908.4,747.88,669.37,1412.0,1310.2,1140.5,241.9,230.5,169.7,1.9261
6826,Amplifier/Comparator,Industrial,Manufacturing Equipment,58.716,31492.062,190906.584,48480.544,784.68,908.4,747.88,1342.7,1412.0,1310.2,1504.1,241.9,230.5,1.706578287808043
6827,Amplifier/Comparator,Industrial,Manufacturing Equipment,61.471,30177.791,197047.823,54473.792,738.15,784.68,908.4,1254.5,1342.7,1412.0,196.6,1504.1,241.9,2.2414300669376366
6828,Amplifier/Comparator,Industrial,Manufacturing Equipment,84.752,39871.494,245502.837,72134.75200000001,874.52,738.15,784.68,1504.1,1254.5,1342.7,1852.3,196.6,1504.1,4.311460510890074
6829,Amplifier/Comparator,Industrial,Manufacturing Equipment,88.482,44223.186,272578.716,80606.75200000001,1023.74,874.52,738.15,284.9,1504.1,1254.5,383.5,1852.3,196.6,5.219199999999999
6832,Amplifier/Comparator,Industrial,Medical,0.0,33009.633,202444.977,0.0,908.4,747.88,669.37,1412.0,1310.2,1140.5,241.9,230.5,169.7,0.6885999999999998
6833,Amplifier/Comparator,Industrial,Medical,0.0,31492.062,190906.584,0.0,784.68,908.4,747.88,1342.7,1412.0,1310.2,1504.1,241.9,230.5,0.6039923156193939
6834,Amplifier/Comparator,Industrial,Medical,0.0,30177.791,197047.823,0.0,738.15,784.68,908.4,1254.5,1342.7,1412.0,196.6,1504.1,241.9,0.5555074516747821
6835,Amplifier/Comparator,Industrial,Medical,0.0,39871.494,245502.837,0.0,874.52,738.15,784.68,1504.1,1254.5,1342.7,1852.3,196.6,1504.1,0.8347923540510339
6836,Amplifier/Comparator,Industrial,Medical,0.0,44223.186,272578.716,0.0,1023.74,874.52,738.15,284.9,1504.1,1254.5,383.5,1852.3,196.6,0.8920999999999997
6839,Amplifier/Comparator,Industrial,Test & Measurement,378.575,33009.633,202444.977,50486.738,908.4,747.88,669.37,1412.0,1310.2,1140.5,241.9,230.5,169.7,5.948899999999999
6840,Amplifier/Comparator,Industrial,Test & Measurement,354.101,31492.062,190906.584,47319.213,784.68,908.4,747.88,1342.7,1412.0,1310.2,1504.1,241.9,230.5,5.549429396572563
6841,Amplifier/Comparator,Industrial,Test & Measurement,349.786,30177.791,197047.823,47360.161,738.15,784.68,908.4,1254.5,1342.7,1412.0,196.6,1504.1,241.9,4.657862481387582
6842,Amplifier/Comparator,Industrial,Test & Measurement,466.615,39871.494,245502.837,60052.591,874.52,738.15,784.68,1504.1,1254.5,1342.7,1852.3,196.6,1504.1,5.771847135058893
6843,Amplifier/Comparator,Industrial,Test & Measurement,519.7629999999999,44223.186,272578.716,67103.535,1023.74,874.52,738.15,284.9,1504.1,1254.5,383.5,1852.3,196.6,5.775399999999999
6846,Analog Application Specific IC,Industrial,Manufacturing Equipment,599.933,309095.924,202444.977,52627.04,908.4,747.88,669.37,1412.0,1310.2,1140.5,241.9,230.5,169.7,3.9035
6847,Analog Application Specific IC,Industrial,Manufacturing Equipment,555.5809999999999,299683.612,190906.584,48480.544,784.68,908.4,747.88,1342.7,1412.0,1310.2,1504.1,241.9,230.5,3.4084442276000777
6848,Analog Application Specific IC,Industrial,Manufacturing Equipment,625.4159999999999,328933.757,197047.823,54473.792,738.15,784.68,908.4,1254.5,1342.7,1412.0,196.6,1504.1,241.9,4.407299999999999
6849,Analog Application Specific IC,Industrial,Manufacturing Equipment,775.2570000000001,392841.063,245502.837,72134.75200000001,874.52,738.15,784.68,1504.1,1254.5,1342.7,1852.3,196.6,1504.1,8.151800000000001
6850,Analog Application Specific IC,Industrial,Manufacturing Equipment,907.534,421467.305,272578.716,80606.75200000001,1023.74,874.52,738.15,284.9,1504.1,1254.5,383.5,1852.3,196.6,10.936699999999998
6853,Analog Application Specific IC,Industrial,Medical,0.0,309095.924,202444.977,0.0,908.4,747.88,669.37,1412.0,1310.2,1140.5,241.9,230.5,169.7,1.4502999999999997
6854,Analog Application Specific IC,Industrial,Medical,0.0,299683.612,190906.584,0.0,784.68,908.4,747.88,1342.7,1412.0,1310.2,1504.1,241.9,230.5,1.3277172283137613
6855,Analog Application Specific IC,Industrial,Medical,0.0,328933.757,197047.823,0.0,738.15,784.68,908.4,1254.5,1342.7,1412.0,196.6,1504.1,241.9,1.1754999999999998
6856,Analog Application Specific IC,Industrial,Medical,0.0,392841.063,245502.837,0.0,874.52,738.15,784.68,1504.1,1254.5,1342.7,1852.3,196.6,1504.1,1.6669
6857,Analog Application Specific IC,Industrial,Medical,0.0,421467.305,272578.716,0.0,1023.74,874.52,738.15,284.9,1504.1,1254.5,383.5,1852.3,196.6,1.7730999999999997
6860,Analog Application Specific IC,Industrial,Test & Measurement,281.866,309095.924,202444.977,50486.738,908.4,747.88,669.37,1412.0,1310.2,1140.5,241.9,230.5,169.7,3.1640999999999995
6861,Analog Application Specific IC,Industrial,Test & Measurement,263.081,299683.612,190906.584,47319.213,784.68,908.4,747.88,1342.7,1412.0,1310.2,1504.1,241.9,230.5,2.9704385440861616
6862,Analog Application Specific IC,Industrial,Test & Measurement,265.953,328933.757,197047.823,47360.161,738.15,784.68,908.4,1254.5,1342.7,1412.0,196.6,1504.1,241.9,2.5176
6863,Analog Application Specific IC,Industrial,Test & Measurement,313.467,392841.063,245502.837,60052.591,874.52,738.15,784.68,1504.1,1254.5,1342.7,1852.3,196.6,1504.1,3.2064000000000004
6864,Analog Application Specific IC,Industrial,Test & Measurement,360.393,421467.305,272578.716,67103.535,1023.74,874.52,738.15,284.9,1504.1,1254.5,383.5,1852.3,196.6,3.5871
6867,Data Converters,Industrial,Manufacturing Equipment,12.159,37411.156,202444.977,52627.04,908.4,747.88,669.37,1412.0,1310.2,1140.5,241.9,230.5,169.7,2.4345783612269023
6868,Data Converters,Industrial,Manufacturing Equipment,11.241,35659.038,190906.584,48480.544,784.68,908.4,747.88,1342.7,1412.0,1310.2,1504.1,241.9,230.5,2.167520913538078
6869,Data Converters,Industrial,Manufacturing Equipment,11.319,34241.622,197047.823,54473.792,738.15,784.68,908.4,1254.5,1342.7,1412.0,196.6,1504.1,241.9,2.8025999999999995
6870,Data Converters,Industrial,Manufacturing Equipment,30.351,46699.434,245502.837,72134.75200000001,874.52,738.15,784.68,1504.1,1254.5,1342.7,1852.3,196.6,1504.1,6.270839768648292
6871,Data Converters,Industrial,Manufacturing Equipment,30.668,51527.941,272578.716,80606.75200000001,1023.74,874.52,738.15,284.9,1504.1,1254.5,383.5,1852.3,196.6,8.3303
6874,Data Converters,Industrial,Medical,0.0,37411.156,202444.977,0.0,908.4,747.88,669.37,1412.0,1310.2,1140.5,241.9,230.5,169.7,0.8979920185581853
6875,Data Converters,Industrial,Medical,0.0,35659.038,190906.584,0.0,784.68,908.4,747.88,1342.7,1412.0,1310.2,1504.1,241.9,230.5,0.8005077237772693
6876,Data Converters,Industrial,Medical,0.0,34241.622,197047.823,0.0,738.15,784.68,908.4,1254.5,1342.7,1412.0,196.6,1504.1,241.9,0.7296
6877,Data Converters,Industrial,Medical,0.0,46699.434,245502.837,0.0,874.52,738.15,784.68,1504.1,1254.5,1342.7,1852.3,196.6,1504.1,1.2187077288466657
6878,Data Converters,Industrial,Medical,0.0,51527.941,272578.716,0.0,1023.74,874.52,738.15,284.9,1504.1,1254.5,383.5,1852.3,196.6,1.2794
6881,Data Converters,Industrial,Test & Measurement,504.693,37411.156,202444.977,50486.738,908.4,747.88,669.37,1412.0,1310.2,1140.5,241.9,230.5,169.7,7.918429620214912
6882,Data Converters,Industrial,Test & Measurement,472.167,35659.038,190906.584,47319.213,784.68,908.4,747.88,1342.7,1412.0,1310.2,1504.1,241.9,230.5,7.396171362684651
6883,Data Converters,Industrial,Test & Measurement,463.738,34241.622,197047.823,47360.161,738.15,784.68,908.4,1254.5,1342.7,1412.0,196.6,1504.1,241.9,6.1778
6884,Data Converters,Industrial,Test & Measurement,637.014,46699.434,245502.837,60052.591,874.52,738.15,784.68,1504.1,1254.5,1342.7,1852.3,196.6,1504.1,8.278752502505043
6885,Data Converters,Industrial,Test & Measurement,712.337,51527.941,272578.716,67103.535,1023.74,874.52,738.15,284.9,1504.1,1254.5,383.5,1852.3,196.6,9.1207
6888,Interface,Industrial,Manufacturing Equipment,360.068,40841.875,202444.977,52627.04,908.4,747.88,669.37,1412.0,1310.2,1140.5,241.9,230.5,169.7,1.4596999999999998
6889,Interface,Industrial,Manufacturing Equipment,333.33500000000004,38870.652,190906.584,48480.544,784.68,908.4,747.88,1342.7,1412.0,1310.2,1504.1,241.9,230.5,1.2942999999999998
6890,Interface,Industrial,Manufacturing Equipment,354.00199999999995,40817.136,197047.823,54473.792,738.15,784.68,908.4,1254.5,1342.7,1412.0,196.6,1504.1,241.9,1.793
6891,Interface,Industrial,Manufacturing Equipment,472.9980000000001,49761.951,245502.837,72134.75200000001,874.52,738.15,784.68,1504.1,1254.5,1342.7,1852.3,196.6,1504.1,2.51
6892,Interface,Industrial,Manufacturing Equipment,506.999,53667.156,272578.716,80606.75200000001,1023.74,874.52,738.15,284.9,1504.1,1254.5,383.5,1852.3,196.6,3.3751
6895,Interface,Industrial,Medical,0.0,40841.875,202444.977,0.0,908.4,747.88,669.37,1412.0,1310.2,1140.5,241.9,230.5,169.7,0.3794999999999999
6896,Interface,Industrial,Medical,0.0,38870.652,190906.584,0.0,784.68,908.4,747.88,1342.7,1412.0,1310.2,1504.1,241.9,230.5,0.3358999999999997
6897,Interface,Industrial,Medical,0.0,40817.136,197047.823,0.0,738.15,784.68,908.4,1254.5,1342.7,1412.0,196.6,1504.1,241.9,0.3100999999999998
6898,Interface,Industrial,Medical,0.0,49761.951,245502.837,0.0,874.52,738.15,784.68,1504.1,1254.5,1342.7,1852.3,196.6,1504.1,0.3934999999999998
6899,Interface,Industrial,Medical,0.0,53667.156,272578.716,0.0,1023.74,874.52,738.15,284.9,1504.1,1254.5,383.5,1852.3,196.6,0.4164999999999999
6902,Interface,Industrial,Test & Measurement,261.647,40841.875,202444.977,50486.738,908.4,747.88,669.37,1412.0,1310.2,1140.5,241.9,230.5,169.7,2.5533
6903,Interface,Industrial,Test & Measurement,246.299,38870.652,190906.584,47319.213,784.68,908.4,747.88,1342.7,1412.0,1310.2,1504.1,241.9,230.5,2.3679
6904,Interface,Industrial,Test & Measurement,252.001,40817.136,197047.823,47360.161,738.15,784.68,908.4,1254.5,1342.7,1412.0,196.6,1504.1,241.9,2.0194
6905,Interface,Industrial,Test & Measurement,307.0,49761.951,245502.837,60052.591,874.52,738.15,784.68,1504.1,1254.5,1342.7,1852.3,196.6,1504.1,2.4516
6906,Interface,Industrial,Test & Measurement,340.002,53667.156,272578.716,67103.535,1023.74,874.52,738.15,284.9,1504.1,1254.5,383.5,1852.3,196.6,2.711
6909,Voltage Regulator/Reference,Industrial,Manufacturing Equipment,609.181,101291.063,202444.977,52627.04,908.4,747.88,669.37,1412.0,1310.2,1140.5,241.9,230.5,169.7,2.3476
6910,Voltage Regulator/Reference,Industrial,Manufacturing Equipment,556.144,99479.515,190906.584,48480.544,784.68,908.4,747.88,1342.7,1412.0,1310.2,1504.1,241.9,230.5,2.0931
6911,Voltage Regulator/Reference,Industrial,Manufacturing Equipment,650.098,103400.887,197047.823,54473.792,738.15,784.68,908.4,1254.5,1342.7,1412.0,196.6,1504.1,241.9,2.8320575543665605
6912,Voltage Regulator/Reference,Industrial,Manufacturing Equipment,890.853,128025.114,245502.837,72134.75200000001,874.52,738.15,784.68,1504.1,1254.5,1342.7,1852.3,196.6,1504.1,4.679
6913,Voltage Regulator/Reference,Industrial,Manufacturing Equipment,985.278,138115.036,272578.716,80606.75200000001,1023.74,874.52,738.15,284.9,1504.1,1254.5,383.5,1852.3,196.6,6.5548
6916,Voltage Regulator/Reference,Industrial,Medical,0.0,101291.063,202444.977,0.0,908.4,747.88,669.37,1412.0,1310.2,1140.5,241.9,230.5,169.7,0.8747
6917,Voltage Regulator/Reference,Industrial,Medical,0.0,99479.515,190906.584,0.0,784.68,908.4,747.88,1342.7,1412.0,1310.2,1504.1,241.9,230.5,0.7789999999999999
6918,Voltage Regulator/Reference,Industrial,Medical,0.0,103400.887,197047.823,0.0,738.15,784.68,908.4,1254.5,1342.7,1412.0,196.6,1504.1,241.9,0.7117893320144477
6919,Voltage Regulator/Reference,Industrial,Medical,0.0,128025.114,245502.837,0.0,874.52,738.15,784.68,1504.1,1254.5,1342.7,1852.3,196.6,1504.1,0.9284
6920,Voltage Regulator/Reference,Industrial,Medical,0.0,138115.036,272578.716,0.0,1023.74,874.52,738.15,284.9,1504.1,1254.5,383.5,1852.3,196.6,1.0193
6923,Voltage Regulator/Reference,Industrial,Test & Measurement,314.141,101291.063,202444.977,50486.738,908.4,747.88,669.37,1412.0,1310.2,1140.5,241.9,230.5,169.7,3.8781
6924,Voltage Regulator/Reference,Industrial,Test & Measurement,296.049,99479.515,190906.584,47319.213,784.68,908.4,747.88,1342.7,1412.0,1310.2,1504.1,241.9,230.5,3.6323
6925,Voltage Regulator/Reference,Industrial,Test & Measurement,301.63100000000003,103400.887,197047.823,47360.161,738.15,784.68,908.4,1254.5,1342.7,1412.0,196.6,1504.1,241.9,3.128353113618992
6926,Voltage Regulator/Reference,Industrial,Test & Measurement,346.683,128025.114,245502.837,60052.591,874.52,738.15,784.68,1504.1,1254.5,1342.7,1852.3,196.6,1504.1,3.7975
6927,Voltage Regulator/Reference,Industrial,Test & Measurement,381.42,138115.036,272578.716,67103.535,1023.74,874.52,738.15,284.9,1504.1,1254.5,383.5,1852.3,196.6,4.2281
6930,Amplifier/Comparator,Automotive,Auto ADAS,15.891,33009.633,54238.251,13238.55,22531.32,22606.31,24291.11,26065.4,26062.0,28373.6,2031.4,2027.8,2632.6,0.356897444379999
6931,Amplifier/Comparator,Automotive,Auto ADAS,17.681,31492.062,52181.914,13677.160000000002,24179.71,22531.32,22606.31,28215.6,26065.4,26062.0,2358.5,2031.4,2027.8,0.3950029647977181
6932,Amplifier/Comparator,Automotive,Auto ADAS,17.162,30177.791,50655.933,14871.58,23518.6,24179.71,22531.32,27160.9,28215.6,26065.4,1991.8,2358.5,2031.4,0.4250999999999997
6933,Amplifier/Comparator,Automotive,Auto ADAS,38.448,39871.494,69250.263,21761.72,26845.29,23518.6,24179.71,1991.8,27160.9,28215.6,2134.0,1991.8,2358.5,0.7795999999999998
6934,Amplifier/Comparator,Automotive,Auto ADAS,47.636,44223.186,89681.767,27527.77,33830.74,26845.29,23518.6,38491.9,1991.8,27160.9,2169.7,2134.0,1991.8,0.9022999999999995
6937,Amplifier/Comparator,Automotive,Auto Infotainment,176.966,33009.633,54238.251,40999.701,22531.32,22606.31,24291.11,26065.4,26062.0,28373.6,2031.4,2027.8,2632.6,9.0367352910428
6938,Amplifier/Comparator,Automotive,Auto Infotainment,167.551,31492.062,52181.914,38504.754,24179.71,22531.32,22606.31,28215.6,26065.4,26062.0,2358.5,2031.4,2027.8,7.783158418524357
6939,Amplifier/Comparator,Automotive,Auto Infotainment,128.9,30177.791,50655.933,35784.353,23518.6,24179.71,22531.32,27160.9,28215.6,26065.4,1991.8,2358.5,2031.4,7.035299999999999
6940,Amplifier/Comparator,Automotive,Auto Infotainment,204.427,39871.494,69250.263,47488.543000000005,26845.29,23518.6,24179.71,1991.8,27160.9,28215.6,2134.0,1991.8,2358.5,10.6601
6941,Amplifier/Comparator,Automotive,Auto Infotainment,235.043,44223.186,89681.767,62153.99700000001,33830.74,26845.29,23518.6,38491.9,1991.8,27160.9,2169.7,2134.0,1991.8,11.6232
6944,Amplifier/Comparator,Automotive,Auto Powertrain,0.0,33009.633,54238.251,0.0,22531.32,22606.31,24291.11,26065.4,26062.0,28373.6,2031.4,2027.8,2632.6,0.1407989917867856
6945,Amplifier/Comparator,Automotive,Auto Powertrain,0.0,31492.062,52181.914,0.0,24179.71,22531.32,22606.31,28215.6,26065.4,26062.0,2358.5,2031.4,2027.8,0.1777013337836822
6946,Amplifier/Comparator,Automotive,Auto Powertrain,0.0,30177.791,50655.933,0.0,23518.6,24179.71,22531.32,27160.9,28215.6,26065.4,1991.8,2358.5,2031.4,0.2448999999999998
6947,Amplifier/Comparator,Automotive,Auto Powertrain,0.0,39871.494,69250.263,0.0,26845.29,23518.6,24179.71,1991.8,27160.9,28215.6,2134.0,1991.8,2358.5,0.3743999999999999
6948,Amplifier/Comparator,Automotive,Auto Powertrain,0.0,44223.186,89681.767,0.0,33830.74,26845.29,23518.6,38491.9,1991.8,27160.9,2169.7,2134.0,1991.8,0.6124999999999999
6951,Amplifier/Comparator,Automotive,Other Auto & Aftermarket,0.0,33009.633,54238.251,0.0,22531.32,22606.31,24291.11,26065.4,26062.0,28373.6,2031.4,2027.8,2632.6,4.4307682727904165
6952,Amplifier/Comparator,Automotive,Other Auto & Aftermarket,0.0,31492.062,52181.914,0.0,24179.71,22531.32,22606.31,28215.6,26065.4,26062.0,2358.5,2031.4,2027.8,4.967237282894243
6953,Amplifier/Comparator,Automotive,Other Auto & Aftermarket,0.0,30177.791,50655.933,0.0,23518.6,24179.71,22531.32,27160.9,28215.6,26065.4,1991.8,2358.5,2031.4,4.606199999999999
6954,Amplifier/Comparator,Automotive,Other Auto & Aftermarket,0.0,39871.494,69250.263,0.0,26845.29,23518.6,24179.71,1991.8,27160.9,28215.6,2134.0,1991.8,2358.5,7.4405
6955,Amplifier/Comparator,Automotive,Other Auto & Aftermarket,0.0,44223.186,89681.767,0.0,33830.74,26845.29,23518.6,38491.9,1991.8,27160.9,2169.7,2134.0,1991.8,7.417799999999999
6958,Analog Application Specific IC,Automotive,Auto ADAS,1175.586,309095.924,54238.251,13238.55,22531.32,22606.31,24291.11,26065.4,26062.0,28373.6,2031.4,2027.8,2632.6,26.420790428148077
6959,Analog Application Specific IC,Automotive,Auto ADAS,1176.497,299683.612,52181.914,13677.160000000002,24179.71,22531.32,22606.31,28215.6,26065.4,26062.0,2358.5,2031.4,2027.8,30.04488868233629
6960,Analog Application Specific IC,Automotive,Auto ADAS,1286.687,328933.757,50655.933,14871.58,23518.6,24179.71,22531.32,27160.9,28215.6,26065.4,1991.8,2358.5,2031.4,33.90838775435028
6961,Analog Application Specific IC,Automotive,Auto ADAS,1758.832,392841.063,69250.263,21761.72,26845.29,23518.6,24179.71,1991.8,27160.9,28215.6,2134.0,1991.8,2358.5,43.54208835934888
6962,Analog Application Specific IC,Automotive,Auto ADAS,2231.092,421467.305,89681.767,27527.77,33830.74,26845.29,23518.6,38491.9,1991.8,27160.9,2169.7,2134.0,1991.8,57.74791226092192
6965,Analog Application Specific IC,Automotive,Auto Infotainment,1673.304,309095.924,54238.251,40999.701,22531.32,22606.31,24291.11,26065.4,26062.0,28373.6,2031.4,2027.8,2632.6,86.51036865860462
6966,Analog Application Specific IC,Automotive,Auto Infotainment,1504.545,299683.612,52181.914,38504.754,24179.71,22531.32,22606.31,28215.6,26065.4,26062.0,2358.5,2031.4,2027.8,76.00677136887117
6967,Analog Application Specific IC,Automotive,Auto Infotainment,1444.441,328933.757,50655.933,35784.353,23518.6,24179.71,22531.32,27160.9,28215.6,26065.4,1991.8,2358.5,2031.4,82.10617034823923
6968,Analog Application Specific IC,Automotive,Auto Infotainment,1804.265,392841.063,69250.263,47488.543000000005,26845.29,23518.6,24179.71,1991.8,27160.9,28215.6,2134.0,1991.8,2358.5,115.53696911205688
6969,Analog Application Specific IC,Automotive,Auto Infotainment,2409.791,421467.305,89681.767,62153.99700000001,33830.74,26845.29,23518.6,38491.9,1991.8,27160.9,2169.7,2134.0,1991.8,161.51003429148935
6972,Analog Application Specific IC,Automotive,Auto Powertrain,0.0,309095.924,54238.251,0.0,22531.32,22606.31,24291.11,26065.4,26062.0,28373.6,2031.4,2027.8,2632.6,7.145097411439502
6973,Analog Application Specific IC,Automotive,Auto Powertrain,0.0,299683.612,52181.914,0.0,24179.71,22531.32,22606.31,28215.6,26065.4,26062.0,2358.5,2031.4,2027.8,7.081797332344895
6974,Analog Application Specific IC,Automotive,Auto Powertrain,0.0,328933.757,50655.933,0.0,23518.6,24179.71,22531.32,27160.9,28215.6,26065.4,1991.8,2358.5,2031.4,7.419597320492189
6975,Analog Application Specific IC,Automotive,Auto Powertrain,0.0,392841.063,69250.263,0.0,26845.29,23518.6,24179.71,1991.8,27160.9,28215.6,2134.0,1991.8,2358.5,8.329497773171171
6976,Analog Application Specific IC,Automotive,Auto Powertrain,0.0,421467.305,89681.767,0.0,33830.74,26845.29,23518.6,38491.9,1991.8,27160.9,2169.7,2134.0,1991.8,11.313402402039104
6979,Analog Application Specific IC,Automotive,Other Auto & Aftermarket,0.0,309095.924,54238.251,0.0,22531.32,22606.31,24291.11,26065.4,26062.0,28373.6,2031.4,2027.8,2632.6,155.9496435018078
